LabID,LabName,FacilityID
234288,NIramoy Daignostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34288],134288
234289,Doctors Clinic Diagnostic & Consultation center — Consultancy & Diagnostic Center [DGHS Facility ID 34289],134289
234290,BISMILLAH DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34290],134290
234296,SEVEN DAY DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34296],134296
234297,FIRST AID DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34297],134297
234298,The Modern Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34298],134298
234299,SWADESH GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34299],134299
234301,ALFA D-LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34301],134301
234302,sulov diagnostic centre — Consultancy & Diagnostic Center [DGHS Facility ID 34302],134302
234303,Nazirhat Apollo Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34303],134303
234306,Sirajgonj Community Hospital & diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 34306],134306
234307,Selina Memorial Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34307],134307
234309,Asia Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34309],134309
234310,Perfect Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34310],134310
234312,Divine Diagnostic — Consultancy & Diagnostic Center [DGHS Facility ID 34312],134312
234313,Rajib Dental Care — Consultancy & Diagnostic Center [DGHS Facility ID 34313],134313
234314,Ma General Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34314],134314
234317,Rifat Diaginistic centre — Consultancy & Diagnostic Center [DGHS Facility ID 34317],134317
234318,MARYEAM PATHOLOGY AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34318],134318
234321,FATIHA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34321],134321
234322,The Lab Aid Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34322],134322
234323,KB HEALTH CARE — Consultancy & Diagnostic Center [DGHS Facility ID 34323],134323
234324,Prime Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 34324],134324
234325,Zohora Medical Center — Consultancy & Diagnostic Center [DGHS Facility ID 34325],134325
234328,Kazi Digital Diagnostics Center — Consultancy & Diagnostic Center [DGHS Facility ID 34328],134328
234329,HEALTH CARE DIAGNOSTIC AND CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34329],134329
234332,The Mediaid Diagonatic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34332],134332
234333,SONO LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34333],134333
234336,North Bengal Digital Lab & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34336],134336
234337,PADMA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34337],134337
234340,Fahim Arman Clinic and diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 34340],134340
234341,SHAHRIAR HEALTH COMPLEX (PVT). — Consultancy & Diagnostic Center [DGHS Facility ID 34341],134341
234342,Popular Health Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34342],134342
234343,HIMALAYA DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34343],134343
234344,NEW LIFE GENERAL HOSPITAL & DIAGNOSTIC CENTER. — Consultancy & Diagnostic Center [DGHS Facility ID 34344],134344
234346,Unique Pathological Laboratory — Consultancy & Diagnostic Center [DGHS Facility ID 34346],134346
234347,Metro Digital Diagnostc Center — Consultancy & Diagnostic Center [DGHS Facility ID 34347],134347
234348,M.S DIGITAL DIAGNOSTIC CENTER (PVT.) — Consultancy & Diagnostic Center [DGHS Facility ID 34348],134348
234349,Bayzid Ahmed Khan Hospital & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34349],134349
234350,Green Diagonstic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34350],134350
234351,Seba Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34351],134351
234352,KHAN HEALTH CARE — Consultancy & Diagnostic Center [DGHS Facility ID 34352],134352
234354,Salim Ullah General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34354],134354
234355,Chirirbandar Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34355],134355
234356,Kanaipur Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34356],134356
234357,Fulbarigate Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34357],134357
234359,KAWKHALI HEALTH CARE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34359],134359
234361,Chitalmari Ma Clinic & Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34361],134361
234362,HAJI ALAUDDIN GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34362],134362
234364,Bangladesh Multicare Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 34364],134364
234366,MIM DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34366],134366
234367,Mariestopes Bangladesh — Consultancy & Diagnostic Center [DGHS Facility ID 34367],134367
234369,New Popular Diagnostic Center & Doctors Point — Consultancy & Diagnostic Center [DGHS Facility ID 34369],134369
234370,AL EMIRAT MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34370],134370
234372,Basila Maa-O-Shishu Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34372],134372
234374,AFTAB DIGITAL DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 34374],134374
234376,GKS Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34376],134376
234378,Marine Health Care Pvt. Ltd. — Blood Bank [DGHS Facility ID 34378],134378
234380,SAVAR PRIME HOSPITAL — Blood Bank [DGHS Facility ID 34380],134380
234381,Health Care Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34381],134381
234384,Anika Pathology and Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34384],134384
234385,SAQUIF DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34385],134385
234387,Seba Adhunik Investigation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34387],134387
234388,JAMUNA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34388],134388
234389,SIAM DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34389],134389
234390,Maa Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34390],134390
234393,Palli Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34393],134393
234395,DELTA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34395],134395
234396,Abedin Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34396],134396
234397,Paricharja Hospital Limited — Consultancy & Diagnostic Center [DGHS Facility ID 34397],134397
234398,"Sushastho Diagnostic Center, Rangpur — Consultancy & Diagnostic Center [DGHS Facility ID 34398]",134398
234400,SENA GENERAL HOSPITAL & DIAGNOSTIC CENTER (PVT) — Consultancy & Diagnostic Center [DGHS Facility ID 34400],134400
234401,Bhuiyan Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34401],134401
234404,Rabeya Banu General Hospital Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 34404],134404
234405,ASH-SHEFA DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 34405],134405
234406,Apollo Digital Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34406],134406
234408,MediPath DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34408],134408
234409,TAKBIR DIAGNOSTIC CENTER & HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34409],134409
234410,Etihad Medical Center Limited — Consultancy & Diagnostic Center [DGHS Facility ID 34410],134410
234411,A.N.S. NAZIRA LIFE CARE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34411],134411
234413,ISLAMIA CLINIC & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34413],134413
234416,Vai Vai Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34416],134416
234417,"Surjer Hashi Network, Meherpur Clinic Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 34417]",134417
234418,Health Caer Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34418],134418
234419,BANGLA BAZAR DIAGNOSTICS & PHYSIOTHERAPY CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34419],134419
234420,New Doctors Clinic & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34420],134420
234421,RAJGONJ MODERN HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34421],134421
234422,THALASSAEMIA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34422],134422
234423,City Specializes Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34423],134423
234424,Akanda Hormon Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34424],134424
234425,Pathorghata Soudi Probasi Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34425],134425
234427,PANACEA DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 34427],134427
234429,At-Tabara Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34429],134429
234430,Popular Medical Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34430],134430
234431,Uttara Blood Bank & Transfusion Center — Blood Bank [DGHS Facility ID 34431],134431
234432,RAINBOW MATERNITY CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 34432],134432
234434,Neuro Diagnostic Center & Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34434],134434
234435,JURI LAB AID DIGITAL DIAGNOSTIC AND CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34435],134435
234436,AYESHA DIGITAL LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34436],134436
234438,LABONE MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34438],134438
234439,SUROVI PATHOLOGY CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34439],134439
234440,NEW APOLLO DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34440],134440
234441,NEW GRAMEEN SHATHI DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34441],134441
234442,Faysal Modern Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34442],134442
234443,Take Care Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34443],134443
234444,Bakerganj Upazila DaibatiK Center — Consultancy & Diagnostic Center [DGHS Facility ID 34444],134444
234446,MEDIAID DIAGNOSTIC CENTER & COUNSULTION — Consultancy & Diagnostic Center [DGHS Facility ID 34446],134446
234447,Basurhat Lab Aid Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34447],134447
234448,JAMALPUR DIABETES GENERAL HOSPITAL (PATHOLOGY) — Consultancy & Diagnostic Center [DGHS Facility ID 34448],134448
234450,TEROKHADA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34450],134450
234451,Alif Digital Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34451],134451
234452,Khulna Gastro-Liver & Colon-Rectum Research & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34452],134452
234453,ECO DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 34453],134453
234454,EMDAD DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34454],134454
234455,Bokshi Medical Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34455],134455
234457,Modern Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34457],134457
234458,Meditest Diagnostic Services — Consultancy & Diagnostic Center [DGHS Facility ID 34458],134458
234461,HALIMA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34461],134461
234462,Medilab Aid Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 34462],134462
234463,Surjo Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34463],134463
234464,Paradise Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34464],134464
234465,AKOTA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34465],134465
234467,MEDISCAN DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34467],134467
234469,"Active Blood Bank, Transfusion And Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34469]",134469
234470,Dr. Radharaman Medical Center (RMC) — Consultancy & Diagnostic Center [DGHS Facility ID 34470],134470
234472,Biswas Clinic & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34472],134472
234473,GREEN LIFE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34473],134473
234475,Apollo Diagnostic and Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34475],134475
234477,"Active Blood Bank, Transfusion And Diagnostic Center — Blood Bank [DGHS Facility ID 34477]",134477
234478,FAIR DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34478],134478
234479,MAMATA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34479],134479
234480,UPOMA PATHOLOGY- — Consultancy & Diagnostic Center [DGHS Facility ID 34480],134480
234481,RUPGANJ POPULAR HOSPITAL & DIAGNOSTIC CENTRE LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 34481],134481
234483,New Popular Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34483],134483
234484,CHADER HASHI MA O SHISHU GENERAL HOSPITAL & LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34484],134484
234487,SHANTI PRIVAT HOSPITAL & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34487],134487
234488,Faridpur Ibn Sina Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34488],134488
234489,Sheba Hospital & Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34489],134489
234491,New Sunflower Diagnsotic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34491],134491
234492,jonosheba pathology And diagonostic center — Consultancy & Diagnostic Center [DGHS Facility ID 34492],134492
234494,The Barakah Hospital Madonpur Ltd. — Blood Bank [DGHS Facility ID 34494],134494
234495,safe diagonostic center — Consultancy & Diagnostic Center [DGHS Facility ID 34495],134495
234496,Sarna Clinic & Digital Diagnostic Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34496],134496
234497,SANDHANI HOSPITAL & DIGITAL LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34497],134497
234499,Popular General Hospital. — Consultancy & Diagnostic Center [DGHS Facility ID 34499],134499
234501,PERFECT DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34501],134501
234503,Ibnsina Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34503],134503
234504,S F Diagnostic & physiotherapy Center — Consultancy & Diagnostic Center [DGHS Facility ID 34504],134504
234505,MONASEF AHSANIA HEALTH CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34505],134505
234506,JONONI LAB CARE MEDICAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34506],134506
234508,D.M. DIGILAB MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34508],134508
234509,Balaka Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34509],134509
234510,LIFE CARE DIAGNOSTIC CENTER. — Consultancy & Diagnostic Center [DGHS Facility ID 34510],134510
234511,Adi Dutch Bangla Diagnostic Center & Hospital. — Consultancy & Diagnostic Center [DGHS Facility ID 34511],134511
234512,The Meghna Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34512],134512
234513,Modern Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34513],134513
234514,CUMILLA DIABETIC HOSPITAL. — Consultancy & Diagnostic Center [DGHS Facility ID 34514],134514
234516,"FUlJURI CLINIC & PATHOLOGY, — Consultancy & Diagnostic Center [DGHS Facility ID 34516]",134516
234518,JAMURKI LIFE AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34518],134518
234520,TECHNO DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34520],134520
234523,Sherpur Medinova Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34523],134523
234525,Unique Health Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34525],134525
234526,SQUARE DIAGNOSTIC CENTER. — Consultancy & Diagnostic Center [DGHS Facility ID 34526],134526
234527,My Lab Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34527],134527
234528,NEW RECENT DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34528],134528
234530,Palong General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34530],134530
234531,"Surjer Hashi Network, Haragach, Kaunia, Rangpur — Consultancy & Diagnostic Center [DGHS Facility ID 34531]",134531
234532,Care Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34532],134532
234533,DREAM DIAGNOSTICS CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34533],134533
234535,ANDULBARIA SONO CENTER & DOCTOR`S POINT — Consultancy & Diagnostic Center [DGHS Facility ID 34535],134535
234536,Islami Bank Hospital Khulna (Dental Clinic) — Consultancy & Diagnostic Center [DGHS Facility ID 34536],134536
234538,Polton Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34538],134538
234539,DUNCANS DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34539],134539
234540,Al-Zizia Private Hospital and Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34540],134540
234541,POPULAR DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34541],134541
234542,Chalna Clinic & Diagnostic Complex — Consultancy & Diagnostic Center [DGHS Facility ID 34542],134542
234544,HASAN DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34544],134544
234545,BNK HOSPITAL LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 34545],134545
234546,Shah Farid Private Hospital & Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34546],134546
234548,"Chevron Clinical Laboratory (Pte.) Ltd., Shantirhar Sub Branch — Consultancy & Diagnostic Center [DGHS Facility ID 34548]",134548
234549,Renesa Diagnostic Imaging — Consultancy & Diagnostic Center [DGHS Facility ID 34549],134549
234550,New Tata Digital Diagnostic & Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 34550],134550
234551,Raifa Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34551],134551
234552,Dr.Mahbub General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34552],134552
234553,Prescription Point Center — Consultancy & Diagnostic Center [DGHS Facility ID 34553],134553
234554,Ruba Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 34554],134554
234555,Begum Rabeya Khatun Chowdhury General Hospital Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 34555],134555
234557,Odhdhapak Dr. Amanullah — Consultancy & Diagnostic Center [DGHS Facility ID 34557],134557
234558,Life Care Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34558],134558
234560,Desh General Hospital And Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34560],134560
234562,Mediplus — Consultancy & Diagnostic Center [DGHS Facility ID 34562],134562
234563,Salma Diagnostatic center — Consultancy & Diagnostic Center [DGHS Facility ID 34563],134563
234564,Daulatunessa Wohab Foundation Diagnostic Lab — Consultancy & Diagnostic Center [DGHS Facility ID 34564],134564
234566,Rangpur Pain Paralysis General Hospital And Diagnostic Center (RPGH Diagnostic Center) — Consultancy & Diagnostic Center [DGHS Facility ID 34566],134566
234567,MODERN X-RAY & PATHOLOGICAL LAB — Consultancy & Diagnostic Center [DGHS Facility ID 34567],134567
234570,GALAXY DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34570],134570
234571,Rajon Pathological Center — Consultancy & Diagnostic Center [DGHS Facility ID 34571],134571
234572,RANA PATHOLOGY — Consultancy & Diagnostic Center [DGHS Facility ID 34572],134572
234573,Fatickchari Square Clinic & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34573],134573
234574,Vision Eye Hospital Pvt. Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 34574],134574
234575,Doctors Cear Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34575],134575
234577,GOOD HEALTH SERVICE CENTER (GHSC) — Consultancy & Diagnostic Center [DGHS Facility ID 34577],134577
234579,The Checkup Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34579],134579
234581,Overseas Health Checkup Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 34581],134581
234582,Faizunnessa Datobbya Chikitsa Kendra & Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34582],134582
234585,SHEBA DIAHNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34585],134585
234586,Sefa Diagnostic Centre. — Consultancy & Diagnostic Center [DGHS Facility ID 34586],134586
234588,Fatima Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34588],134588
234589,Sundarban Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34589],134589
234593,POPULAR MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34593],134593
234594,BLUESKY HEALTH LTD. — Consultancy & Diagnostic Center [DGHS Facility ID 34594],134594
234596,Shadhin Blood Bank And Transfusion Center — Blood Bank [DGHS Facility ID 34596],134596
234597,Fast Care Medical Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34597],134597
234599,Doctors Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34599],134599
234600,Polash Diagnostic Center & Doctors Chamber — Consultancy & Diagnostic Center [DGHS Facility ID 34600],134600
234602,Riyadh Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34602],134602
234605,SEBA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34605],134605
234606,New Phultala Pathologi Center — Consultancy & Diagnostic Center [DGHS Facility ID 34606],134606
234608,Seba Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34608],134608
234610,Modern Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34610],134610
234611,Vision Chokkhu Chikitshaloy & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34611],134611
234612,Al Madina Cilinc — Consultancy & Diagnostic Center [DGHS Facility ID 34612],134612
234614,M.S CLINIC & DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34614],134614
234616,Child Health Research Foundation — Consultancy & Diagnostic Center [DGHS Facility ID 34616],134616
234617,Life Care Digital diagnostatic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34617],134617
234618,Echo Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34618],134618
234620,"HEART FOUNDATION & INTENSIVE CARE, DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34620]",134620
234621,Kapotakkhi Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34621],134621
234622,New Lab Aid Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34622],134622
234623,CARE DIGITAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34623],134623
234624,Dr. Zillur Rahman Islamia Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 34624],134624
234626,Nur Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34626],134626
234628,ISLAND HEALTH CARE — Consultancy & Diagnostic Center [DGHS Facility ID 34628],134628
234629,National Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34629],134629
234630,SEBA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34630],134630
234631,Unique Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34631],134631
234632,Vital Diagnostic & Doctors Point — Consultancy & Diagnostic Center [DGHS Facility ID 34632],134632
234633,SABUZ CHATA CONSULTATION CENTER & DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 34633],134633
234635,MAKKA GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34635],134635
234638,"Surjer Hashi Network, Mulatole, Rangpur — Consultancy & Diagnostic Center [DGHS Facility ID 34638]",134638
234639,Modern Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 34639],134639
234640,Life care diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 34640],134640
234641,Morrelgonj Modern Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 34641],134641
234642,INHALE DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34642],134642
234644,Bangladesh Critical Care and General Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 34644],134644
234645,Ma Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34645],134645
234648,KUSHTIA TRAUMA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34648],134648
234651,QUICK CARE CLINIC AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34651],134651
234652,Titas Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34652],134652
234653,Sara Diagnastic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34653],134653
234654,Chanda Diagnostic Centre. — Consultancy & Diagnostic Center [DGHS Facility ID 34654],134654
234658,HAZI DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34658],134658
234659,Surjer Hashi Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 34659],134659
234662,"Gonochikitsa kendro, Kaliganj, Lalmonirhat — Consultancy & Diagnostic Center [DGHS Facility ID 34662]",134662
234663,Manos Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 34663],134663
234664,Life Care — Consultancy & Diagnostic Center [DGHS Facility ID 34664],134664
234665,KHANDAKER DIAGNOSTIC CENTRE & DOCTORS CHAMBER — Consultancy & Diagnostic Center [DGHS Facility ID 34665],134665
234666,ORIGIN HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 34666],134666
234667,Era Medical Center — Consultancy & Diagnostic Center [DGHS Facility ID 34667],134667
234669,PARADISE DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34669],134669
234671,BROTI BLOOD BANK & LAB — Blood Bank [DGHS Facility ID 34671],134671
234672,NEW PARADISE MEDICAL SERVICES — Consultancy & Diagnostic Center [DGHS Facility ID 34672],134672
234674,SATATA DIAGNOSTIC & CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 34674],134674
234676,DAWA MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 34676],134676
